family,trial_number,objective_value,params,runtime_seconds,inner_pr_auc,inner_roc_auc,precision_top1pct,recall_top1pct,fdr_top1pct,lift_top1pct,fp_per_tp_top1pct,threshold_fpr5,fpr_at_fpr5,fdr_at_fpr5,recall_at_fpr5,precision_at_fpr5,guardrail_feasible,inner_housing_status_fpr_gap,inner_housing_status_alert_rate_gap,inner_customer_age_group_fpr_gap,inner_customer_age_group_alert_rate_gap,inner_income_group_fpr_gap,inner_income_group_alert_rate_gap,inner_employment_status_fpr_gap,inner_employment_status_alert_rate_gap,inner_max_fpr_gap,inner_max_alert_rate_gap,param_iterations,param_depth,param_learning_rate,param_l2_leaf_reg,param_random_strength,param_bagging_temperature,param_scale_pos_weight,param_n_estimators,param_max_depth,param_subsample,param_colsample_bytree,param_min_child_weight,param_gamma,param_reg_lambda,param_num_leaves,param_min_child_samples,param_C,param_class_weight
XGBoost,10,0.4925317172265447,"{'n_estimators': 420, 'max_depth': 5, 'learning_rate': 0.037506253929362146, 'subsample': 0.9796871025735361, 'colsample_bytree': 0.8112687136962431, 'min_child_weight': 9.168983157542659, 'gamma': 3.651834476035047, 'reg_lambda': 1.8221527353715827, 'scale_pos_weight': 194.01275772649583}",17.400319814682007,0.18732611888853948,0.8931511627381402,0.288107202680067,0.2437987243090007,0.7118927973199329,24.364150067607113,2.4709302325581395,0.8215324878692627,0.049960987855349755,0.8863978332831779,0.5350815024805102,0.11360216671682215,False,0.2132658009591034,0.23449772633319554,0.1381226919898083,0.15748434763208635,0.044087067490989396,0.04928607343966521,0.09896049896049897,0.11264298906047299,0.2132658009591034,0.23449772633319554,,,0.037506253929362146,,,,194.01275772649583,420.0,5.0,0.9796871025735361,0.8112687136962431,9.168983157542659,3.651834476035047,1.8221527353715827,,,,
XGBoost,11,0.5037219637005729,"{'n_estimators': 380, 'max_depth': 3, 'learning_rate': 0.12598879906948013, 'subsample': 0.9782363777690439, 'colsample_bytree': 0.7824927945666315, 'min_child_weight': 9.621785574168795, 'gamma': 1.1369011930663562, 'reg_lambda': 0.7727586868685291, 'scale_pos_weight': 137.70798987718496}",14.031782627105713,0.19272624983503908,0.8954963121844787,0.2889447236180904,0.2445074415308292,0.7110552763819096,24.434976085245502,2.4608695652173913,0.7886143922805786,0.049664156319967435,0.8837911258677935,0.5457122608079377,0.11620887413220646,False,0.20868581281319037,0.23046713517982637,0.14733122338359814,0.1665864499980231,0.04204392323611493,0.04708045286541987,0.10409046595487273,0.11790475334022779,0.20868581281319037,0.23046713517982637,,,0.12598879906948013,,,,137.70798987718496,380.0,3.0,0.9782363777690439,0.7824927945666315,9.621785574168795,1.1369011930663562,0.7727586868685291,,,,
XGBoost,12,0.4994240762002143,"{'n_estimators': 420, 'max_depth': 3, 'learning_rate': 0.1222582474879162, 'subsample': 0.9990345553110223, 'colsample_bytree': 0.81344174234016, 'min_child_weight': 9.538933950217324, 'gamma': 3.847141280375033, 'reg_lambda': 1.2650668719076885, 'scale_pos_weight': 146.2227224103684}",14.34042739868164,0.19232308007816584,0.8963879337707388,0.2914572864321608,0.24663359319631467,0.7085427135678393,24.647454138160683,2.4310344827586206,0.7981373071670532,0.049536942804803585,0.8844639612356148,0.5407512402551382,0.11553603876438522,False,0.20793146182445174,0.22969202149648615,0.1439946222708254,0.16266428290345245,0.04129874777814939,0.04639398915312086,0.10641436743131658,0.12017725730786716,0.20793146182445174,0.22969202149648615,,,0.1222582474879162,,,,146.2227224103684,420.0,3.0,0.9990345553110223,0.81344174234016,9.538933950217324,3.847141280375033,1.2650668719076885,,,,
XGBoost,13,0.49403318660678314,"{'n_estimators': 420, 'max_depth': 3, 'learning_rate': 0.1386408321331479, 'subsample': 0.9998087315924653, 'colsample_bytree': 0.8209637309112441, 'min_child_weight': 7.730878606547101, 'gamma': 1.2077746649016994, 'reg_lambda': 1.0802658026019345, 'scale_pos_weight': 146.2987396235392}",14.784023761749268,0.1913094194557737,0.8942821458845764,0.29061976549413737,0.24592487597448617,0.7093802345058626,24.576628120522294,2.440922190201729,0.7973757386207581,0.04993554515231698,0.8862131246237206,0.5357902197023388,0.11378687537627935,False,0.20685381755482515,0.22819346837536172,0.1486285411830851,0.167128602342832,0.04247253867375443,0.04742311107071326,0.1116535701281464,0.12471565151957435,0.20685381755482515,0.22819346837536172,,,0.1386408321331479,,,,146.2987396235392,420.0,3.0,0.9998087315924653,0.8209637309112441,7.730878606547101,1.2077746649016994,1.0802658026019345,,,,
XGBoost,14,0.4628455347042631,"{'n_estimators': 380, 'max_depth': 6, 'learning_rate': 0.10540222248427168, 'subsample': 0.9353199585571631, 'colsample_bytree': 0.9977973026408707, 'min_child_weight': 7.9817072357721495, 'gamma': 2.7939929152165717, 'reg_lambda': 1.0138831592334983, 'scale_pos_weight': 105.10988330942045}",17.135206937789917,0.16647320189407966,0.8823241746334244,0.2613065326633166,0.221119773210489,0.7386934673366834,22.097717503178547,2.826923076923077,0.6119138598442078,0.04985921704321867,0.8902180496668686,0.5138199858256556,0.10978195033313144,False,0.20049571636402824,0.22101074824307565,0.12186479563633354,0.13898840857487613,0.042800125373408895,0.047770358482855636,0.09944177868418921,0.11145068452776988,0.20049571636402824,0.22101074824307565,,,0.10540222248427168,,,,105.10988330942045,380.0,6.0,0.9353199585571631,0.9977973026408707,7.9817072357721495,2.7939929152165717,1.0138831592334983,,,,
XGBoost,15,0.4988522440625747,"{'n_estimators': 380, 'max_depth': 3, 'learning_rate': 0.09444880979145623, 'subsample': 0.9686783546146533, 'colsample_bytree': 0.768396903659042, 'min_child_weight': 6.432021126363049, 'gamma': 4.1231081179801805, 'reg_lambda': 1.848254936897593, 'scale_pos_weight': 152.10004390891388}",13.873301029205322,0.19250125233525417,0.896166159110887,0.2847571189279732,0.24096385542168675,0.7152428810720268,24.08084599705354,2.511764705882353,0.8023375868797302,0.04982529343917498,0.884789156626506,0.5421686746987951,0.11521084337349398,False,0.21321191874562206,0.23485944605208764,0.15399446141386122,0.1732193788166382,0.043116940911453405,0.048154135672784225,0.1086742544369663,0.12210403958147024,0.21321191874562206,0.23485944605208764,,,0.09444880979145623,,,,152.10004390891388,380.0,3.0,0.9686783546146533,0.768396903659042,6.432021126363049,4.1231081179801805,1.848254936897593,,,,
XGBoost,16,0.4912957308256051,"{'n_estimators': 380, 'max_depth': 3, 'learning_rate': 0.036538017687719415, 'subsample': 0.9137697682120032, 'colsample_bytree': 0.8642396983313831, 'min_child_weight': 8.820745151674101, 'gamma': 1.268167535643316, 'reg_lambda': 0.5130321148397692, 'scale_pos_weight': 51.58559031727901}",14.326804637908936,0.1858679423391641,0.8948755955804396,0.27889447236180903,0.23600283486888732,0.721105527638191,23.58506387358479,2.5855855855855854,0.5811751484870911,0.04982529343917498,0.8858564535585042,0.5364989369241673,0.11414354644149578,False,0.22874047670392972,0.2500997499220633,0.1505909323141981,0.16940428582907366,0.043575751958386796,0.04880062770216028,0.10593983814322797,0.11969060144678773,0.22874047670392972,0.2500997499220633,,,0.036538017687719415,,,,51.58559031727901,380.0,3.0,0.9137697682120032,0.8642396983313831,8.820745151674101,1.268167535643316,0.5130321148397692,,,,
XGBoost,17,0.46709356077894376,"{'n_estimators': 420, 'max_depth': 6, 'learning_rate': 0.12260454332588137, 'subsample': 0.9894560429842028, 'colsample_bytree': 0.7679052727219423, 'min_child_weight': 9.984837444766525, 'gamma': 3.0931766518069495, 'reg_lambda': 0.11898282792649148, 'scale_pos_weight': 157.8151001689054}",17.104612112045288,0.16157188121942145,0.873551599148116,0.2520938023450586,0.21332388377037562,0.7479061976549414,21.318631309156224,2.9667774086378738,0.6543431282043457,0.04991010244928421,0.892748786407767,0.5010630758327428,0.10725121359223301,False,0.19257503098227274,0.21269119470855727,0.1087302117209576,0.12530481966174442,0.04289436318313734,0.04802051429580362,0.08616494252599712,0.09713195823486528,0.19257503098227274,0.21269119470855727,,,0.12260454332588137,,,,157.8151001689054,420.0,6.0,0.9894560429842028,0.7679052727219423,9.984837444766525,3.0931766518069495,0.11898282792649148,,,,
XGBoost,18,0.4941984426922031,"{'n_estimators': 340, 'max_depth': 4, 'learning_rate': 0.10634268257646677, 'subsample': 0.7012086962723445, 'colsample_bytree': 0.8568406166779388, 'min_child_weight': 6.337698008118908, 'gamma': 0.7530141819888398, 'reg_lambda': 0.6893931672535427, 'scale_pos_weight': 110.87009486568724}",14.794193983078003,0.18724474078733258,0.894280477954009,0.28391959798994976,0.24025513819985825,0.7160804020100502,24.01001997941515,2.52212389380531,0.7476322650909424,0.04994402605332791,0.8858303249097473,0.5379163713678242,0.1141696750902527,False,0.20847028395926503,0.22995039272426623,0.13718883433085927,0.15544126305210185,0.04382878081371523,0.04883603469516834,0.09539741827877421,0.10944232749779284,0.20847028395926503,0.22995039272426623,,,0.10634268257646677,,,,110.87009486568724,340.0,4.0,0.7012086962723445,0.8568406166779388,6.337698008118908,0.7530141819888398,0.6893931672535427,,,,
XGBoost,19,0.4906188578772038,"{'n_estimators': 340, 'max_depth': 5, 'learning_rate': 0.04364010403199949, 'subsample': 0.829557335799903, 'colsample_bytree': 0.7640881690357239, 'min_child_weight': 8.573621650772862, 'gamma': 4.371825013250373, 'reg_lambda': 1.9686772282916907, 'scale_pos_weight': 133.6995526468449}",15.480530261993408,0.18791516160801494,0.8953627154539543,0.28391959798994976,0.24025513819985825,0.7160804020100502,24.01001997941515,2.52212389380531,0.7681437134742737,0.04982529343917498,0.8862573540503846,0.5343727852586818,0.11374264594961532,False,0.2085533957306574,0.22941821367807697,0.13749044752194742,0.15678323972228378,0.04397552310911289,0.04917757011568358,0.09657258301326098,0.11057527261982676,0.2085533957306574,0.22941821367807697,,,0.04364010403199949,,,,133.6995526468449,340.0,5.0,0.829557335799903,0.7640881690357239,8.573621650772862,4.371825013250373,1.9686772282916907,,,,
LightGBM,0,0.4751107372724044,"{'n_estimators': 180, 'learning_rate': 0.12719697780754663, 'max_depth': 9, 'num_leaves': 44, 'min_child_samples': 100, 'subsample': 0.7467983561008608, 'colsample_bytree': 0.6232334448672797, 'reg_lambda': 6.32320406940339, 'scale_pos_weight': 139.11204607092085}",13.751338005065918,0.13759089418031978,0.8707323456972488,0.2169179229480737,0.18355776045357902,0.7830820770519263,18.343938568343727,3.61003861003861,0.8007082702881609,0.04999491145939344,0.8931818181818182,0.49964564138908574,0.10681818181818181,True,0.1696618708433387,0.18932371969115447,0.1111846400493499,0.12891238681735873,0.04130791209966037,0.04604903634440298,0.08402281029399673,0.09690170841044388,0.1696618708433387,0.18932371969115447,,,0.12719697780754663,,,,139.11204607092085,180.0,9.0,0.7467983561008608,0.6232334448672797,,,6.32320406940339,44.0,100.0,,
LightGBM,1,0.4894813960556815,"{'n_estimators': 300, 'learning_rate': 0.020817372405552006, 'max_depth': 10, 'num_leaves': 55, 'min_child_samples': 100, 'subsample': 0.7545474901621302, 'colsample_bytree': 0.6733618039413735, 'reg_lambda': 0.4291160572073618, 'scale_pos_weight': 127.74448533813641}",23.529950857162476,0.17773203709212945,0.8935112464080288,0.2705192629815745,0.2289156626506024,0.7294807370184255,22.876803697200863,2.696594427244582,0.7678576943987967,0.04985921704321867,0.8857917733915925,0.5372076541459957,0.11420822660840742,False,0.21087414199242172,0.23225853773966448,0.14958760614963834,0.16844156316864597,0.04239746979399146,0.0475715983360849,0.10496435157452107,0.11899915805871512,0.21087414199242172,0.23225853773966448,,,0.020817372405552006,,,,127.74448533813641,300.0,10.0,0.7545474901621302,0.6733618039413735,,,0.4291160572073618,55.0,100.0,,
LightGBM,2,0.48070424998130495,"{'n_estimators': 220, 'learning_rate': 0.03524903007109208, 'max_depth': 8, 'num_leaves': 21, 'min_child_samples': 120, 'subsample': 0.8099085529881075, 'colsample_bytree': 0.7824279936868144, 'reg_lambda': 4.290650438469192, 'scale_pos_weight': 79.34918050535526}",16.796491622924805,0.18602342859882762,0.8923806118741076,0.28224455611390287,0.23883770375620128,0.7177554438860971,23.868367944138367,2.543026706231454,0.710088767324709,0.049918583350295136,0.8881846989588049,0.5251594613749114,0.11181530104119511,False,0.22855085960420093,0.24920304939855445,0.14531333659983614,0.16400010934288606,0.041329709940598716,0.046242072241079527,0.1018570069417527,0.11542084812202368,0.22855085960420093,0.24920304939855445,,,0.03524903007109208,,,,79.34918050535526,220.0,8.0,0.8099085529881075,0.7824279936868144,,,4.290650438469192,21.0,120.0,,
LightGBM,3,0.49416683769434594,"{'n_estimators': 260, 'learning_rate': 0.06334004778627128, 'max_depth': 4, 'num_leaves': 44, 'min_child_samples': 100, 'subsample': 0.7195154778955838, 'colsample_bytree': 0.9795542149013333, 'reg_lambda': 10.179442973721754, 'scale_pos_weight': 169.9703274078973}",16.10590696334839,0.18494227252942103,0.8932881524301249,0.28391959798994976,0.24025513819985825,0.7160804020100502,24.01001997941515,2.52212389380531,0.8278014932134307,0.04998643055838252,0.8859161280625282,0.5379163713678242,0.11408387193747181,False,0.2158144620915113,0.23705936264970456,0.14643654588521504,0.16550608807846628,0.044092836348372084,0.04928492613795296,0.10254777322983724,0.11696126328420324,0.2158144620915113,0.23705936264970456,,,0.06334004778627128,,,,169.9703274078973,260.0,4.0,0.7195154778955838,0.9795542149013333,,,10.179442973721754,44.0,100.0,,
LightGBM,4,0.4791040770593528,"{'n_estimators': 180, 'learning_rate': 0.024186471102292394, 'max_depth': 8, 'num_leaves': 36, 'min_child_samples': 80, 'subsample': 0.848553073033381, 'colsample_bytree': 0.6137554084460873, 'reg_lambda': 7.773953286728962, 'scale_pos_weight': 88.14836601745688}",15.506646633148193,0.17294527572086443,0.8912639939675129,0.2747068676716918,0.23245924875974486,0.7252931323283083,23.23093378539283,2.6402439024390243,0.7026288139896684,0.04985921704321867,0.8879323365050596,0.52586817859674,0.11206766349494034,False,0.22376296476849689,0.24461052155260746,0.1503865354550452,0.1691237482348899,0.04178589207655925,0.04696166060142915,0.10274968580053326,0.11600328402302813,0.22376296476849689,0.24461052155260746,,,0.024186471102292394,,,,88.14836601745688,180.0,8.0,0.848553073033381,0.6137554084460873,,,7.773953286728962,36.0,80.0,,
LightGBM,5,0.4855344151020558,"{'n_estimators': 300, 'learning_rate': 0.03668228790202562, 'max_depth': 7, 'num_leaves': 41, 'min_child_samples': 100, 'subsample': 0.9908753883293675, 'colsample_bytree': 0.9100531293444458, 'reg_lambda': 8.982321178991384, 'scale_pos_weight': 182.8372285338647}",21.913519620895386,0.1844301285867877,0.8907496883283905,0.28391959798994976,0.24025513819985825,0.7160804020100502,24.01001997941515,2.52212389380531,0.8293318554640379,0.04979985073614221,0.887143072971748,0.5294117647058824,0.11285692702825201,False,0.20759925349461472,0.22857814700785553,0.14453346118483154,0.16343398765411388,0.04356947206556716,0.04838602046760557,0.10441817306224085,0.11711091618865861,0.20759925349461472,0.22857814700785553,,,0.03668228790202562,,,,182.8372285338647,300.0,7.0,0.9908753883293675,0.9100531293444458,,,8.982321178991384,41.0,100.0,,
LightGBM,6,0.45917695083238114,"{'n_estimators': 260, 'learning_rate': 0.1202552664222476, 'max_depth': 4, 'num_leaves': 24, 'min_child_samples': 60, 'subsample': 0.7975990992289793, 'colsample_bytree': 0.7554709158757928, 'reg_lambda': 0.3665927045903196, 'scale_pos_weight': 172.9983828739533}",14.853318691253662,0.16100714437277291,0.8873840989609473,0.2562814070351759,0.21686746987951808,0.7437185929648241,21.672761397348186,2.9019607843137254,0.8318077055552774,0.04974896533007667,0.8904068002428658,0.5116938341601701,0.10959319975713418,False,0.21671426262190852,0.23713311285655228,0.13606943582356085,0.15404740492393237,0.04361671872929063,0.048500248041681404,0.0970923335330115,0.10971758210830757,0.21671426262190852,0.23713311285655228,,,0.1202552664222476,,,,172.9983828739533,260.0,4.0,0.7975990992289793,0.7554709158757928,,,0.3665927045903196,24.0,60.0,,
LightGBM,7,0.4847213621003897,"{'n_estimators': 180, 'learning_rate': 0.03454993217706444, 'max_depth': 7, 'num_leaves': 21, 'min_child_samples': 260, 'subsample': 0.7223651931039312, 'colsample_bytree': 0.9947547746402069, 'reg_lambda': 4.0330800458792, 'scale_pos_weight': 79.20654732624506}",15.670523166656494,0.17984713641138764,0.8912737611284929,0.27889447236180903,0.23600283486888732,0.721105527638191,23.58506387358479,2.5855855855855854,0.7131048926564524,0.04990162154827329,0.8872135102533173,0.5301204819277109,0.11278648974668275,False,0.20680691106307078,0.22824466453454503,0.1457058148260587,0.1643241707036217,0.04136618544271224,0.046520763495229114,0.10776278233905352,0.12093255405588978,0.20680691106307078,0.22824466453454503,,,0.03454993217706444,,,,79.20654732624506,180.0,7.0,0.7223651931039312,0.9947547746402069,,,4.0330800458792,21.0,260.0,,
LightGBM,8,0.49443596833082365,"{'n_estimators': 100, 'learning_rate': 0.0977630743974025, 'max_depth': 8, 'num_leaves': 50, 'min_child_samples': 260, 'subsample': 0.7222133955202271, 'colsample_bytree': 0.7433862914177091, 'reg_lambda': 0.17414570810812344, 'scale_pos_weight': 178.1144634103688}",11.640461683273315,0.16413685989707558,0.8763234172547038,0.25963149078726966,0.21970233876683204,0.7403685092127303,21.956065467901755,2.8516129032258064,0.8555448032158773,0.04961327091390189,0.8912248628884827,0.5060240963855421,0.10877513711151737,True,0.17786023589904254,0.1985234948441184,0.13208534713060538,0.15070192467025686,0.0384277279703463,0.043207212680790676,0.0978569834502038,0.11026147760576545,0.17786023589904254,0.1985234948441184,,,0.0977630743974025,,,,178.1144634103688,100.0,8.0,0.7222133955202271,0.7433862914177091,,,0.17414570810812344,50.0,260.0,,
LightGBM,9,0.48359642478813963,"{'n_estimators': 260, 'learning_rate': 0.03807774910037746, 'max_depth': 4, 'num_leaves': 30, 'min_child_samples': 140, 'subsample': 0.9188818535014192, 'colsample_bytree': 0.8550229885420852, 'reg_lambda': 6.993202362581504, 'scale_pos_weight': 119.92259073343072}",15.88448452949524,0.18746128660712233,0.8904964213362592,0.2797319932998325,0.23671155209071582,0.7202680067001674,23.655889891223186,2.5748502994011977,0.7686881883553963,0.04991010244928421,0.8874981149147941,0.5287030474840538,0.11250188508520585,False,0.2218573854439072,0.2427954429496086,0.15037764363952413,0.16862843084766393,0.043669989768115265,0.04879721031395763,0.09996241352173556,0.11277730950394457,0.2218573854439072,0.2427954429496086,,,0.03807774910037746,,,,119.92259073343072,260.0,4.0,0.9188818535014192,0.8550229885420852,,,6.993202362581504,30.0,140.0,,
LightGBM,10,0.4693407592690441,"{'n_estimators': 100, 'learning_rate': 0.07902821285690813, 'max_depth': 6, 'num_leaves': 60, 'min_child_samples': 300, 'subsample': 0.9070741220707436, 'colsample_bytree': 0.7031707810405968, 'reg_lambda': 0.10546511255586115, 'scale_pos_weight': 193.9259754833321}",11.307863712310791,0.16704082084315433,0.8791217659757937,0.2613065326633166,0.221119773210489,0.7386934673366834,22.097717503178547,2.826923076923077,0.8540508007006654,0.04991010244928421,0.8891071158785315,0.520198440822112,0.1108928841214685,False,0.20717711083571314,0.22829681686647374,0.12449841351627453,0.14212131649619672,0.04337785649970043,0.0485013830849266,0.09068876679865753,0.1034518411844263,0.20717711083571314,0.22829681686647374,,,0.07902821285690813,,,,193.9259754833321,100.0,6.0,0.9070741220707436,0.7031707810405968,,,0.10546511255586115,60.0,300.0,,
LightGBM,11,0.4670441837805947,"{'n_estimators': 380, 'learning_rate': 0.07033614133970262, 'max_depth': 5, 'num_leaves': 49, 'min_child_samples': 200, 'subsample': 0.7092880018461221, 'colsample_bytree': 0.9760875973138388, 'reg_lambda': 1.5558791081123438, 'scale_pos_weight': 159.89396196787717}",21.206066370010376,0.175260830596496,0.8861323937047987,0.2705192629815745,0.2289156626506024,0.7294807370184255,22.876803697200863,2.696594427244582,0.7983667933870179,0.04999491145939344,0.8902144367260646,0.5152374202693125,0.10978556327393536,False,0.21348132981302873,0.23429102935097149,0.12568855078854382,0.1436708189983289,0.04278332983669779,0.047567045904637055,0.09442193171006731,0.10764986566766134,0.21348132981302873,0.23429102935097149,,,0.07033614133970262,,,,159.89396196787717,380.0,5.0,0.7092880018461221,0.9760875973138388,,,1.5558791081123438,49.0,200.0,,
LightGBM,12,0.467525461760855,"{'n_estimators': 100, 'learning_rate': 0.08201608436645652, 'max_depth': 6, 'num_leaves': 50, 'min_child_samples': 200, 'subsample': 0.7823454919847442, 'colsample_bytree': 0.8510571781023799, 'reg_lambda': 0.11744408321547159, 'scale_pos_weight': 152.82714638929772}",11.495662689208984,0.16931532591841475,0.8794726925566035,0.27721943048576214,0.23458540042523032,0.7227805695142379,23.443411838308005,2.607250755287009,0.8378528005923548,0.04985921704321867,0.8902180496668686,0.5138199858256556,0.10978195033313144,False,0.2140716353419371,0.23468570687999024,0.12175233619207651,0.1400793356465559,0.04204969209349761,0.04691712422859129,0.0818833174765378,0.09378474137842846,0.2140716353419371,0.23468570687999024,,,0.08201608436645652,,,,152.82714638929772,100.0,6.0,0.7823454919847442,0.8510571781023799,,,0.11744408321547159,50.0,200.0,,
LightGBM,13,0.49059115834180334,"{'n_estimators': 380, 'learning_rate': 0.05777102392908846, 'max_depth': 9, 'num_leaves': 63, 'min_child_samples': 240, 'subsample': 0.707664848443163, 'colsample_bytree': 0.7322318671941304, 'reg_lambda': 1.262457964669413, 'scale_pos_weight': 198.24146469529407}",23.436580419540405,0.16994723199972686,0.884883489369891,0.26800670016750416,0.22678951098511693,0.7319932998324958,22.664325644285686,2.73125,0.7704722426409887,0.04998643055838252,0.8893918816960917,0.5194897236002834,0.11060811830390825,False,0.19327549975753003,0.2141897478296817,0.12528845100616032,0.14297917251030565,0.04465088750926119,0.049715558821078,0.08929196471569353,0.10238810138790655,0.19327549975753003,0.2141897478296817,,,0.05777102392908846,,,,198.24146469529407,380.0,9.0,0.707664848443163,0.7322318671941304,,,1.262457964669413,63.0,240.0,,
LightGBM,14,0.47290743978176913,"{'n_estimators': 140, 'learning_rate': 0.0988786194600389, 'max_depth': 6, 'num_leaves': 35, 'min_child_samples': 160, 'subsample': 0.8593372091054381, 'colsample_bytree': 0.8235194332173258, 'reg_lambda': 0.40905491702806035, 'scale_pos_weight': 104.73892461034073}",12.84454607963562,0.1725954179268358,0.8841207372082408,0.26549413735343386,0.22466335931963147,0.7345058626465661,22.45184759137051,2.7665615141955837,0.7643622177987608,0.04930795847750865,0.8874980918943672,0.5223245924875974,0.11250190810563272,False,0.20481517470529512,0.2257175861100317,0.12903765661531924,0.1472276084262993,0.041098478926208624,0.046002217626607673,0.09352925285128676,0.10624166593511271,0.20481517470529512,0.2257175861100317,,,0.0988786194600389,,,,104.73892461034073,140.0,6.0,0.8593372091054381,0.8235194332173258,,,0.40905491702806035,35.0,160.0,,
LightGBM,15,0.48281363374414704,"{'n_estimators': 300, 'learning_rate': 0.05076377473558391, 'max_depth': 5, 'num_leaves': 47, 'min_child_samples': 300, 'subsample': 0.7640689832796725, 'colsample_bytree': 0.9018097641470294, 'reg_lambda': 2.4784769547934657, 'scale_pos_weight': 166.61979156256993}",18.427774667739868,0.18454084888644218,0.8920189263898184,0.2747068676716918,0.23245924875974486,0.7252931323283083,23.23093378539283,2.6402439024390243,0.815273627909447,0.04994402605332791,0.8874321880650995,0.5294117647058824,0.11256781193490054,False,0.20959575370497427,0.23082173744168316,0.13276312305583293,0.15149008011316326,0.046402409531157776,0.05143686870106361,0.09726558370626168,0.11099146139738464,0.20959575370497427,0.23082173744168316,,,0.05076377473558391,,,,166.61979156256993,300.0,5.0,0.7640689832796725,0.9018097641470294,,,2.4784769547934657,47.0,300.0,,
LightGBM,16,0.45809376081994885,"{'n_estimators': 340, 'learning_rate': 0.05951343062005607, 'max_depth': 10, 'num_leaves': 55, 'min_child_samples': 240, 'subsample': 0.8548085916053562, 'colsample_bytree': 0.9310719413983027, 'reg_lambda': 0.6431638390333236, 'scale_pos_weight': 51.58559031727901}",22.40935969352722,0.17132204060459527,0.8824376299753679,0.2696817420435511,0.22820694542877393,0.7303182579564489,22.805977679562474,2.7080745341614905,0.5514941654697796,0.04999491145939344,0.8918305597579426,0.5067328136073707,0.10816944024205749,False,0.20367476695942668,0.22416287722199255,0.13348623255882833,0.1514142293112124,0.039681334532223084,0.044255765176689,0.10084745762711865,0.11340489953206716,0.20367476695942668,0.22416287722199255,,,0.05951343062005607,,,,51.58559031727901,340.0,10.0,0.8548085916053562,0.9310719413983027,,,0.6431638390333236,55.0,240.0,,
LightGBM,17,0.48079851634326776,"{'n_estimators': 220, 'learning_rate': 0.09670610655277376, 'max_depth': 8, 'num_leaves': 54, 'min_child_samples': 180, 'subsample': 0.8140548179158332, 'colsample_bytree': 0.6754690683221751, 'reg_lambda': 0.751950389918805, 'scale_pos_weight': 144.28166231553598}",16.21969962120056,0.16152532639062517,0.8805631885668175,0.24455611390284757,0.2069454287739192,0.7554438860971524,20.68119715041069,3.089041095890411,0.749720093927571,0.04980833163715313,0.8895789154801576,0.5166548547129696,0.11042108451984248,False,0.1804074847687695,0.20059054434742116,0.12820990710382654,0.14714119247222548,0.04605251395512802,0.051105622220557465,0.0917779578796528,0.10447451706138462,0.1804074847687695,0.20059054434742116,,,0.09670610655277376,,,,144.28166231553598,220.0,8.0,0.8140548179158332,0.6754690683221751,,,0.751950389918805,54.0,180.0,,
LightGBM,18,0.4829760511267311,"{'n_estimators': 140, 'learning_rate': 0.04840434851515267, 'max_depth': 5, 'num_leaves': 15, 'min_child_samples': 260, 'subsample': 0.7294510943947045, 'colsample_bytree': 0.7702687991494629, 'reg_lambda': 0.23620227673179706, 'scale_pos_weight': 179.51945805507364}",12.254961013793945,0.1794529220918117,0.8877323448317281,0.2705192629815745,0.2289156626506024,0.7294807370184255,22.876803697200863,2.696594427244582,0.8375745125041255,0.0499779496573716,0.8872327612165011,0.5308291991495393,0.11276723878349895,False,0.2236893807022724,0.24468739224213118,0.1518554212499199,0.1703920815638083,0.04306155199709287,0.04832204125799475,0.099333427299529,0.11298209703093771,0.2236893807022724,0.24468739224213118,,,0.04840434851515267,,,,179.51945805507364,140.0,5.0,0.7294510943947045,0.7702687991494629,,,0.23620227673179706,15.0,260.0,,
LightGBM,19,0.4666021101763919,"{'n_estimators': 140, 'learning_rate': 0.0995233699480034, 'max_depth': 9, 'num_leaves': 41, 'min_child_samples': 220, 'subsample': 0.7015074691011468, 'colsample_bytree': 0.8170309282184145, 'reg_lambda': 0.22521158940430294, 'scale_pos_weight': 155.99929325989714}",12.955787181854248,0.17829105597385717,0.8845285958190828,0.271356783919598,0.2296243798724309,0.728643216080402,22.94762971483926,2.685185185185185,0.8293923800226168,0.04996946875636068,0.8902991840435177,0.5145287030474841,0.10970081595648232,False,0.2794439069834104,0.2792546066144732,0.13582077776640147,0.15353647588417874,0.04177486539723084,0.04649106849384821,0.09229007364600585,0.10503825372955723,0.2794439069834104,0.2792546066144732,,,0.0995233699480034,,,,155.99929325989714,140.0,9.0,0.7015074691011468,0.8170309282184145,,,0.22521158940430294,41.0,220.0,,
Logistic Regression,0,0.4412849726919669,"{'C': 0.04715696678089838, 'class_weight': 'balanced'}",54.36056876182556,0.14998759531162686,0.8771578273198636,0.23953098827470687,0.20269312544294826,0.7604690117252931,20.25624104458033,3.174825174825175,0.6772417420404199,0.04915530225931203,0.8916923076923077,0.49893692416725727,0.10830769230769231,False,0.23519586184600463,0.2548057048367094,0.14699951972706404,0.16659433553814507,0.04949447396096607,0.054549450574576164,0.11517142957820924,0.12926065945485313,0.23519586184600463,0.2548057048367094,,,,,,,,,,,,,,,,,0.04715696678089838,balanced
