model,split,topk_pct,topk_label,k,precision_at_k,fdr_at_k,recall_at_k,lift_at_k,fp_per_tp_at_k,fraud_prevalence,captured_frauds
anomaly_recency_gate | LightGBM | recent_3_5 | without_anomaly_scores,validation,0.01,top_1.0pct,1082,0.2532347504621072,0.7467652495378928,0.1889655172413793,18.890963095162213,2.948905109489051,0.013405073589231566,274
anomaly_recency_gate | LightGBM | recent_3_5 | without_anomaly_scores,validation,0.02,top_2.0pct,2164,0.1876155268022181,0.8123844731977818,0.28,13.995859519408501,4.330049261083744,0.013405073589231566,406
anomaly_recency_gate | LightGBM | recent_3_5 | without_anomaly_scores,validation,0.05,top_5.0pct,5409,0.12922906267332224,0.8707709373266778,0.4820689655172414,9.64030982844684,6.738197424892704,0.013405073589231566,699
anomaly_recency_gate | LightGBM | recent_3_5 | without_anomaly_scores,validation,0.1,top_10.0pct,10817,0.08523620227419802,0.914763797725802,0.6358620689655172,6.358503122479622,10.732104121475054,0.013405073589231566,922
anomaly_recency_gate | LightGBM | recent_3_5 | without_anomaly_scores,test,0.005,top_0.5pct,485,0.3752577319587629,0.6247422680412371,0.12745098039215685,25.448938750758035,1.664835164835165,0.014745515938167962,182
anomaly_recency_gate | LightGBM | recent_3_5 | without_anomaly_scores,test,0.01,top_1.0pct,969,0.31991744066047473,0.6800825593395252,0.21708683473389356,21.695913659581482,2.1258064516129034,0.014745515938167962,310
anomaly_recency_gate | LightGBM | recent_3_5 | without_anomaly_scores,test,0.02,top_2.0pct,1937,0.23593185338151781,0.7640681466184822,0.32002801120448177,16.000244031531043,3.238512035010941,0.014745515938167962,457
anomaly_recency_gate | LightGBM | recent_3_5 | without_anomaly_scores,test,0.05,top_5.0pct,4843,0.15073301672517034,0.8492669832748296,0.511204481792717,10.222295195179042,5.634246575342465,0.014745515938167962,730
anomaly_recency_gate | LightGBM | recent_3_5 | without_anomaly_scores,test,0.1,top_10.0pct,9685,0.09747031491997935,0.9025296850800206,0.6610644257703081,6.610166462041708,9.259533898305085,0.014745515938167962,944
anomaly_recency_gate | LightGBM | recent_3_5 | with_isolation_forest_anomaly_score,validation,0.005,top_0.5pct,541,0.31053604436229204,0.689463955637708,0.11586206896551725,23.165560583848553,2.2202380952380953,0.013405073589231566,168
anomaly_recency_gate | LightGBM | recent_3_5 | with_isolation_forest_anomaly_score,validation,0.01,top_1.0pct,1082,0.25693160813308685,0.7430683918669132,0.1917241379310345,19.16674357830327,2.8920863309352516,0.013405073589231566,278
anomaly_recency_gate | LightGBM | recent_3_5 | with_isolation_forest_anomaly_score,validation,0.02,top_2.0pct,2164,0.19500924214417745,0.8049907578558225,0.2910344827586207,14.54742048569061,4.127962085308057,0.013405073589231566,422
anomaly_recency_gate | LightGBM | recent_3_5 | with_isolation_forest_anomaly_score,validation,0.05,top_5.0pct,5409,0.12719541504899243,0.8728045849510075,0.47448275862068967,9.488602520703044,6.861918604651163,0.013405073589231566,688
anomaly_recency_gate | LightGBM | recent_3_5 | with_isolation_forest_anomaly_score,validation,0.1,top_10.0pct,10817,0.08394194323749653,0.9160580567625035,0.6262068965517241,6.261953183526568,10.912995594713657,0.013405073589231566,908
anomaly_recency_gate | LightGBM | recent_3_5 | with_isolation_forest_anomaly_score,test,0.005,top_0.5pct,485,0.3670103092783505,0.6329896907216495,0.12464985994397759,24.88962141557654,1.7247191011235956,0.014745515938167962,178
anomaly_recency_gate | LightGBM | recent_3_5 | with_isolation_forest_anomaly_score,test,0.01,top_1.0pct,969,0.31682146542827655,0.6831785345717234,0.21498599439775912,21.485953204811334,2.1563517915309447,0.014745515938167962,307
anomaly_recency_gate | LightGBM | recent_3_5 | with_isolation_forest_anomaly_score,test,0.02,top_2.0pct,1937,0.23954568921011873,0.7604543107898812,0.32492997198879553,16.245324355865215,3.1745689655172415,0.014745515938167962,464
anomaly_recency_gate | LightGBM | recent_3_5 | with_isolation_forest_anomaly_score,test,0.05,top_5.0pct,4843,0.15073301672517034,0.8492669832748296,0.511204481792717,10.222295195179042,5.634246575342465,0.014745515938167962,730
anomaly_recency_gate | LightGBM | recent_3_5 | with_isolation_forest_anomaly_score,test,0.1,top_10.0pct,9685,0.09695405265875065,0.9030459473412493,0.657563025210084,6.575154987136827,9.314164004259851,0.014745515938167962,939
balance_gate | Random Forest | random_oversampling,validation,0.005,top_0.5pct,541,0.30129390018484287,0.6987060998151571,0.11241379310344828,22.476109375995918,2.3190184049079754,0.013405073589231566,163
balance_gate | Random Forest | random_oversampling,validation,0.01,top_1.0pct,1082,0.24491682070240295,0.755083179297597,0.18275862068965518,18.27045700809484,3.0830188679245283,0.013405073589231566,265
balance_gate | Random Forest | random_oversampling,validation,0.02,top_2.0pct,2164,0.19038817005545286,0.8096118299445472,0.28413793103448276,14.202694881764293,4.252427184466019,0.013405073589231566,412
balance_gate | Random Forest | random_oversampling,validation,0.05,top_5.0pct,5409,0.12590127565169162,0.8740987243483084,0.4696551724137931,9.39206150668426,6.942731277533039,0.013405073589231566,681
balance_gate | Random Forest | random_oversampling,validation,0.1,top_10.0pct,10817,0.08403439031154664,0.9159656096884534,0.6268965517241379,6.268849607737501,10.8998899889989,0.013405073589231566,909
balance_gate | Random Forest | random_oversampling,test,0.005,top_0.5pct,485,0.34845360824742266,0.6515463917525773,0.11834733893557423,23.631157411418176,1.8698224852071006,0.014745515938167962,169
balance_gate | Random Forest | random_oversampling,test,0.01,top_1.0pct,969,0.2786377708978328,0.7213622291021672,0.18907563025210083,18.896440929312902,2.588888888888889,0.014745515938167962,270
balance_gate | Random Forest | random_oversampling,test,0.02,top_2.0pct,1937,0.21321631388745482,0.7867836861125452,0.28921568627450983,14.459739135716237,3.6900726392251815,0.014745515938167962,413
balance_gate | Random Forest | random_oversampling,test,0.05,top_5.0pct,4843,0.14577741069584968,0.8542225893041503,0.4943977591036415,9.886219736707403,5.859773371104816,0.014745515938167962,706
balance_gate | Random Forest | random_oversampling,test,0.1,top_10.0pct,9685,0.09654104284976768,0.9034589571502323,0.6547619047619048,6.547145807212921,9.358288770053475,0.014745515938167962,935
baseline | Random Forest,validation,0.005,top_0.5pct,541,0.2957486136783734,0.7042513863216266,0.1103448275862069,22.06243865128434,2.38125,0.013405073589231566,160
baseline | Random Forest,validation,0.01,top_1.0pct,1082,0.2412199630314233,0.7587800369685767,0.18,17.99467652495379,3.1455938697318007,0.013405073589231566,261
baseline | Random Forest,validation,0.02,top_2.0pct,2164,0.18715341959334567,0.8128465804066544,0.2793103448275862,13.96138695901587,4.3432098765432094,0.013405073589231566,405
baseline | Random Forest,validation,0.05,top_5.0pct,5409,0.12497689036790534,0.8750231096320946,0.46620689655172415,9.32310363952799,7.0014792899408285,0.013405073589231566,676
baseline | Random Forest,validation,0.1,top_10.0pct,10817,0.08310991957104558,0.9168900804289544,0.62,6.199885365628178,11.03225806451613,0.013405073589231566,899
baseline | Random Forest,test,0.005,top_0.5pct,485,0.3463917525773196,0.6536082474226804,0.11764705882352941,23.4913280776228,1.8869047619047619,0.014745515938167962,168
baseline | Random Forest,test,0.01,top_1.0pct,969,0.2848297213622291,0.7151702786377709,0.19327731092436976,19.31636183885319,2.510869565217391,0.014745515938167962,276
baseline | Random Forest,test,0.02,top_2.0pct,1937,0.21115126484254002,0.78884873515746,0.2864145658263305,14.319693236096711,3.7359413202933984,0.014745515938167962,409
baseline | Random Forest,test,0.05,top_5.0pct,4843,0.14453850918851952,0.8554614908114805,0.49019607843137253,9.802200872089493,5.918571428571428,0.014745515938167962,700
baseline | Random Forest,test,0.1,top_10.0pct,9685,0.09695405265875065,0.9030459473412493,0.657563025210084,6.575154987136827,9.314164004259851,0.014745515938167962,939
balance_gate | Random Forest | class_weight,validation,0.005,top_0.5pct,541,0.2957486136783734,0.7042513863216266,0.1103448275862069,22.06243865128434,2.38125,0.013405073589231566,160
balance_gate | Random Forest | class_weight,validation,0.01,top_1.0pct,1082,0.2412199630314233,0.7587800369685767,0.18,17.99467652495379,3.1455938697318007,0.013405073589231566,261
balance_gate | Random Forest | class_weight,validation,0.02,top_2.0pct,2164,0.18715341959334567,0.8128465804066544,0.2793103448275862,13.96138695901587,4.3432098765432094,0.013405073589231566,405
balance_gate | Random Forest | class_weight,validation,0.05,top_5.0pct,5409,0.12497689036790534,0.8750231096320946,0.46620689655172415,9.32310363952799,7.0014792899408285,0.013405073589231566,676
balance_gate | Random Forest | class_weight,validation,0.1,top_10.0pct,10817,0.08310991957104558,0.9168900804289544,0.62,6.199885365628178,11.03225806451613,0.013405073589231566,899
balance_gate | Random Forest | class_weight,test,0.005,top_0.5pct,485,0.3463917525773196,0.6536082474226804,0.11764705882352941,23.4913280776228,1.8869047619047619,0.014745515938167962,168
balance_gate | Random Forest | class_weight,test,0.01,top_1.0pct,969,0.2848297213622291,0.7151702786377709,0.19327731092436976,19.31636183885319,2.510869565217391,0.014745515938167962,276
balance_gate | Random Forest | class_weight,test,0.02,top_2.0pct,1937,0.21115126484254002,0.78884873515746,0.2864145658263305,14.319693236096711,3.7359413202933984,0.014745515938167962,409
balance_gate | Random Forest | class_weight,test,0.05,top_5.0pct,4843,0.14453850918851952,0.8554614908114805,0.49019607843137253,9.802200872089493,5.918571428571428,0.014745515938167962,700
balance_gate | Random Forest | class_weight,test,0.1,top_10.0pct,9685,0.09695405265875065,0.9030459473412493,0.657563025210084,6.575154987136827,9.314164004259851,0.014745515938167962,939
imbalance_ensemble_gate | Self-paced Ensemble | default,validation,0.005,top_0.5pct,541,0.33086876155268025,0.6691312384473198,0.12344827586206897,24.682353241124357,2.022346368715084,0.013405073589231566,179
imbalance_ensemble_gate | Self-paced Ensemble | default,validation,0.01,top_1.0pct,1082,0.27171903881700554,0.7282809611829945,0.20275862068965517,20.269865510867486,2.6802721088435373,0.013405073589231566,294
imbalance_ensemble_gate | Self-paced Ensemble | default,validation,0.02,top_2.0pct,2164,0.1987060998151571,0.8012939001848429,0.296551724137931,14.823200968831664,4.032558139534884,0.013405073589231566,430
imbalance_ensemble_gate | Self-paced Ensemble | default,validation,0.05,top_5.0pct,5409,0.12238861157330375,0.8776113884266963,0.45655172413793105,9.130021611490427,7.170694864048339,0.013405073589231566,662
imbalance_ensemble_gate | Self-paced Ensemble | default,validation,0.1,top_10.0pct,10817,0.08209300175649441,0.9179069982435056,0.6124137931034482,6.124024699307922,11.181306306306306,0.013405073589231566,888
imbalance_ensemble_gate | Self-paced Ensemble | default,test,0.005,top_0.5pct,485,0.3649484536082474,0.6350515463917525,0.12394957983193278,24.749792081781166,1.7401129943502824,0.014745515938167962,177
imbalance_ensemble_gate | Self-paced Ensemble | default,test,0.01,top_1.0pct,969,0.28276573787409703,0.7172342621259029,0.19187675070028012,19.176388202339762,2.5364963503649633,0.014745515938167962,274
imbalance_ensemble_gate | Self-paced Ensemble | default,test,0.02,top_2.0pct,1937,0.21941146102219927,0.7805885389778007,0.2976190476190476,14.879876834574821,3.5576470588235294,0.014745515938167962,425
imbalance_ensemble_gate | Self-paced Ensemble | default,test,0.05,top_5.0pct,4843,0.1474292793722899,0.8525707206277101,0.5,9.998244889531282,5.782913165266106,0.014745515938167962,714
imbalance_ensemble_gate | Self-paced Ensemble | default,test,0.1,top_10.0pct,9685,0.09416623644811564,0.9058337635518844,0.6386554621848739,6.386093022650464,9.619517543859649,0.014745515938167962,912
balance_gate | Random Forest | random_undersampling,validation,0.005,top_0.5pct,541,0.2957486136783734,0.7042513863216266,0.1103448275862069,22.06243865128434,2.38125,0.013405073589231566,160
balance_gate | Random Forest | random_undersampling,validation,0.01,top_1.0pct,1082,0.23937153419593346,0.7606284658040665,0.17862068965517242,17.85678628338326,3.1776061776061777,0.013405073589231566,259
balance_gate | Random Forest | random_undersampling,validation,0.02,top_2.0pct,2164,0.18576709796672827,0.8142329020332717,0.2772413793103448,13.857969277837974,4.383084577114428,0.013405073589231566,402
balance_gate | Random Forest | random_undersampling,validation,0.05,top_5.0pct,5409,0.12442225919763357,0.8755777408023664,0.46413793103448275,9.281728919234226,7.037147102526003,0.013405073589231566,673
balance_gate | Random Forest | random_undersampling,validation,0.1,top_10.0pct,10817,0.08366460201534621,0.9163353979846538,0.6241379310344828,6.241263910893772,10.952486187845304,0.013405073589231566,905
balance_gate | Random Forest | random_undersampling,test,0.005,top_0.5pct,485,0.3319587628865979,0.6680412371134021,0.11274509803921569,22.512522741055186,2.012422360248447,0.014745515938167962,161
balance_gate | Random Forest | random_undersampling,test,0.01,top_1.0pct,969,0.2724458204334365,0.7275541795665634,0.18487394957983194,18.476520019772614,2.6704545454545454,0.014745515938167962,264
balance_gate | Random Forest | random_undersampling,test,0.02,top_2.0pct,1937,0.20856995353639649,0.7914300464636035,0.28291316526610644,14.1446358615723,3.7945544554455446,0.014745515938167962,404
balance_gate | Random Forest | random_undersampling,test,0.05,top_5.0pct,4843,0.1443320256039645,0.8556679743960355,0.4894957983193277,9.788197727986509,5.928469241773962,0.014745515938167962,699
balance_gate | Random Forest | random_undersampling,test,0.1,top_10.0pct,9685,0.09571502323180175,0.9042849767681982,0.6491596638655462,6.49112744736511,9.447680690399137,0.014745515938167962,927
hyperparameter_tuned | Logistic Regression,validation,0.005,top_0.5pct,541,0.32162661737523107,0.6783733826247689,0.12,23.99290203327172,2.1091954022988504,0.013405073589231566,174
hyperparameter_tuned | Logistic Regression,validation,0.01,top_1.0pct,1082,0.2513863216266174,0.7486136783733826,0.18758620689655173,18.75307285359169,2.9779411764705883,0.013405073589231566,272
hyperparameter_tuned | Logistic Regression,validation,0.02,top_2.0pct,2164,0.1899260628465804,0.8100739371534196,0.28344827586206894,14.16822232137166,4.265206812652068,0.013405073589231566,411
hyperparameter_tuned | Logistic Regression,validation,0.05,top_5.0pct,5409,0.12553152153817712,0.8744684784618229,0.46827586206896554,9.364478359821753,6.9661266568483065,0.013405073589231566,679
hyperparameter_tuned | Logistic Regression,validation,0.1,top_10.0pct,10817,0.08218544883054452,0.9178145511694555,0.613103448275862,6.1309211235188545,11.167604049493812,0.013405073589231566,889
hyperparameter_tuned | Logistic Regression,test,0.005,top_0.5pct,485,0.3402061855670103,0.6597938144329897,0.11554621848739496,23.071840076236683,1.9393939393939394,0.014745515938167962,165
hyperparameter_tuned | Logistic Regression,test,0.01,top_1.0pct,969,0.2837977296181631,0.7162022703818369,0.19257703081232494,19.246375020596474,2.5236363636363635,0.014745515938167962,275
hyperparameter_tuned | Logistic Regression,test,0.02,top_2.0pct,1937,0.22663913267940114,0.7733608673205988,0.3074229691876751,15.370037483243168,3.4123006833712983,0.014745515938167962,439
hyperparameter_tuned | Logistic Regression,test,0.05,top_5.0pct,4843,0.14288664051207928,0.8571133594879208,0.484593837535014,9.690175719265612,5.9985549132947975,0.014745515938167962,692
hyperparameter_tuned | Logistic Regression,test,0.1,top_10.0pct,9685,0.09643779039752194,0.903562209602478,0.65406162464986,6.540143512231945,9.369379014989294,0.014745515938167962,934
anomaly_recency_gate | Random Forest | full_0_5 | with_isolation_forest_anomaly_score,validation,0.005,top_0.5pct,541,0.2975970425138632,0.7024029574861368,0.11103448275862068,22.200328892854866,2.360248447204969,0.013405073589231566,161
anomaly_recency_gate | Random Forest | full_0_5 | with_isolation_forest_anomaly_score,validation,0.01,top_1.0pct,1082,0.2365988909426987,0.7634011090573013,0.17655172413793102,17.64995092102747,3.2265625,0.013405073589231566,256
anomaly_recency_gate | Random Forest | full_0_5 | with_isolation_forest_anomaly_score,validation,0.02,top_2.0pct,2164,0.18946395563770796,0.810536044362292,0.2827586206896552,14.13374976097903,4.278048780487805,0.013405073589231566,410
anomaly_recency_gate | Random Forest | full_0_5 | with_isolation_forest_anomaly_score,validation,0.05,top_5.0pct,5409,0.12072471806248844,0.8792752819375116,0.4503448275862069,9.005897450609137,7.283307810107198,0.013405073589231566,653
anomaly_recency_gate | Random Forest | full_0_5 | with_isolation_forest_anomaly_score,validation,0.1,top_10.0pct,10817,0.08190810760839419,0.9180918923916058,0.6110344827586207,6.1102318508860565,11.20880361173815,0.013405073589231566,886
anomaly_recency_gate | Random Forest | full_0_5 | with_isolation_forest_anomaly_score,test,0.005,top_0.5pct,485,0.3463917525773196,0.6536082474226804,0.11764705882352941,23.4913280776228,1.8869047619047619,0.014745515938167962,168
anomaly_recency_gate | Random Forest | full_0_5 | with_isolation_forest_anomaly_score,test,0.01,top_1.0pct,969,0.28173374613003094,0.7182662538699691,0.19117647058823528,19.106401384083043,2.5494505494505493,0.014745515938167962,273
anomaly_recency_gate | Random Forest | full_0_5 | with_isolation_forest_anomaly_score,test,0.02,top_2.0pct,1937,0.21424883840991224,0.7857511615900877,0.29061624649859946,14.529762085526002,3.6674698795180722,0.014745515938167962,415
