model,model_family,feature_policy,threshold_policy,attribute,group,group_size,fraud_prevalence,alert_rate,precision,fdr,recall_tpr,fnr,fpr,tnr,tp,fp,fn,tn
baseline | XGBoost,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,income_group,mid_0.4_0.6,11784,0.01026816021724372,0.011371350984385608,0.23134328358208955,0.7686567164179104,0.256198347107438,0.743801652892562,0.008831346994769784,0.9911686530052302,31,103,90,11560
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,housing_status,BA,19182,0.04686685434261287,0.1916901261599416,0.16589611096002177,0.8341038890399782,0.67853170189099,0.32146829810901,0.16775146310780506,0.8322485368921949,610,3067,289,15216
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,housing_status,BB,23213,0.007151165295308663,0.016327058113987852,0.1424802110817942,0.8575197889182058,0.3253012048192771,0.6746987951807228,0.014101618431900031,0.9858983815681,54,325,112,22722
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,housing_status,BC,37502,0.007092955042397739,0.01149272038824596,0.1740139211136891,0.8259860788863109,0.2819548872180451,0.7180451127819549,0.00956064024062735,0.9904393597593727,75,356,191,36880
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,housing_status,BD,4478,0.009379187137114784,0.029030817329164807,0.13076923076923078,0.8692307692307693,0.40476190476190477,0.5952380952380952,0.02547339945897205,0.9745266005410279,17,113,25,4323
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,housing_status,BE,12327,0.004380627889997567,0.006084205402774398,0.08,0.92,0.1111111111111111,0.8888888888888888,0.005622097286726962,0.9943779027132731,6,69,48,12204
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,housing_status,BF,135,0.007407407407407408,0.022222222222222223,0.3333333333333333,0.6666666666666667,1.0,0.0,0.014925373134328358,0.9850746268656716,1,2,0,132
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,housing_status,BG,6,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0,0,0,6
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,employment_status,CA,74882,0.01595844128094869,0.05407173953687135,0.16300321066930107,0.8369967893306989,0.5523012552301255,0.4476987447698745,0.04599183030928115,0.9540081696907189,660,3389,535,70298
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,employment_status,CB,11275,0.010199556541019957,0.03263858093126386,0.125,0.875,0.4,0.6,0.028853046594982078,0.9711469534050179,46,322,69,10838
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,employment_status,CC,2265,0.03708609271523179,0.09580573951434879,0.2350230414746544,0.7649769585253456,0.6071428571428571,0.39285714285714285,0.0761118752865658,0.9238881247134342,51,166,33,2015
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,employment_status,CD,2513,0.00477516912057302,0.00915240748109829,0.17391304347826086,0.8260869565217391,0.3333333333333333,0.6666666666666666,0.0075969612155137945,0.9924030387844862,4,19,8,2482
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,employment_status,CE,2252,0.003996447602131439,0.0066607460035523975,0.13333333333333333,0.8666666666666667,0.2222222222222222,0.7777777777777778,0.0057958091841284,0.9942041908158716,2,13,7,2230
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,employment_status,CF,3618,0.0030403537866224434,0.005804311774461028,0.0,1.0,0.0,1.0,0.005822012752980316,0.9941779872470197,0,21,11,3586
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,employment_status,CG,38,0.05263157894736842,0.05263157894736842,0.0,1.0,0.0,1.0,0.05555555555555555,0.9444444444444444,0,2,2,34
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,customer_age_group,10-20,23953,0.007055483655492005,0.010812841815221476,0.138996138996139,0.8610038610038611,0.21301775147928995,0.7869822485207101,0.009376051126807937,0.990623948873192,36,223,133,23561
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,customer_age_group,21-30,32363,0.012514291011340111,0.03556530605938881,0.14943527367506515,0.8505647263249348,0.4246913580246914,0.5753086419753086,0.030633957068652608,0.9693660429313474,172,979,233,30979
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,customer_age_group,31-40,27860,0.01564967695620962,0.05983488872936109,0.15416916616676665,0.8458308338332333,0.5894495412844036,0.4105504587155963,0.05141481913652275,0.9485851808634772,257,1410,179,26014
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,customer_age_group,41-50,9725,0.026323907455012854,0.11208226221079691,0.163302752293578,0.8366972477064221,0.6953125,0.3046875,0.09631428873165065,0.9036857112683494,178,912,78,8557
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,customer_age_group,51+,2942,0.055064581917063225,0.1794697484704283,0.22727272727272727,0.7727272727272727,0.7407407407407407,0.25925925925925924,0.14676258992805755,0.8532374100719424,120,408,42,2372
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,income_group,high_0.7_0.9,64414,0.01797745831651504,0.06343341509609712,0.16005873715124816,0.8399412628487518,0.5647668393782384,0.43523316062176165,0.05425572277728595,0.945744277222714,654,3432,504,59824
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,income_group,low_0.1_0.3,20645,0.007217243884717849,0.016275127149430853,0.17559523809523808,0.8244047619047619,0.3959731543624161,0.6040268456375839,0.013514832162373145,0.9864851678376269,59,277,90,20219
baseline | CatBoost,CatBoost,with_housing_status,valid_global_5pct_fpr,income_group,mid_0.4_0.6,11784,0.01026816021724372,0.023167006109979633,0.18315018315018314,0.8168498168498168,0.4132231404958678,0.5867768595041323,0.01912029494984138,0.9808797050501586,50,223,71,11440
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,housing_status,BA,19182,0.04686685434261287,0.00026066103638828066,1.0,0.0,0.0055617352614015575,0.9944382647385984,0.0,1.0,5,0,894,18283
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,housing_status,BB,23213,0.007151165295308663,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,166,23047
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,housing_status,BC,37502,0.007092955042397739,2.666524452029225e-05,1.0,0.0,0.0037593984962406013,0.9962406015037594,0.0,1.0,1,0,265,37236
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,housing_status,BD,4478,0.009379187137114784,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,42,4436
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,housing_status,BE,12327,0.004380627889997567,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,54,12273
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,housing_status,BF,135,0.007407407407407408,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1,134
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,housing_status,BG,6,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0,0,0,6
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,employment_status,CA,74882,0.01595844128094869,8.012606500894742e-05,1.0,0.0,0.00502092050209205,0.994979079497908,0.0,1.0,6,0,1189,73687
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,employment_status,CB,11275,0.010199556541019957,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,115,11160
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,employment_status,CC,2265,0.03708609271523179,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,84,2181
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,employment_status,CD,2513,0.00477516912057302,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,12,2501
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,employment_status,CE,2252,0.003996447602131439,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,9,2243
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,employment_status,CF,3618,0.0030403537866224434,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,11,3607
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,employment_status,CG,38,0.05263157894736842,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,2,36
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,customer_age_group,10-20,23953,0.007055483655492005,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,169,23784
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,customer_age_group,21-30,32363,0.012514291011340111,3.0899483978617555e-05,1.0,0.0,0.0024691358024691358,0.9975308641975309,0.0,1.0,1,0,404,31958
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,customer_age_group,31-40,27860,0.01564967695620962,7.178750897343863e-05,1.0,0.0,0.0045871559633027525,0.9954128440366973,0.0,1.0,2,0,434,27424
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,customer_age_group,41-50,9725,0.026323907455012854,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,256,9469
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,customer_age_group,51+,2942,0.055064581917063225,0.0010197144799456153,1.0,0.0,0.018518518518518517,0.9814814814814815,0.0,1.0,3,0,159,2780
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,income_group,high_0.7_0.9,64414,0.01797745831651504,9.314745241717639e-05,1.0,0.0,0.0051813471502590676,0.9948186528497409,0.0,1.0,6,0,1152,63256
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,income_group,low_0.1_0.3,20645,0.007217243884717849,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,149,20496
baseline | CatBoost,CatBoost,with_housing_status,valid_business_fdr30,income_group,mid_0.4_0.6,11784,0.01026816021724372,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,121,11663
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,housing_status,BA,19182,0.04686685434261287,0.11505578146178709,0.22202084277299503,0.777979157227005,0.5450500556173526,0.4549499443826474,0.09391237761855276,0.9060876223814472,490,1717,409,16566
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,housing_status,BB,23213,0.007151165295308663,0.006978848059277129,0.24691358024691357,0.7530864197530864,0.24096385542168675,0.7590361445783133,0.005293530611359396,0.9947064693886406,40,122,126,22925
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,housing_status,BC,37502,0.007092955042397739,0.004933070236254066,0.2648648648648649,0.7351351351351352,0.18421052631578946,0.8157894736842105,0.0036523794177677517,0.9963476205822323,49,136,217,37100
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,housing_status,BD,4478,0.009379187137114784,0.013398838767306834,0.21666666666666667,0.7833333333333333,0.30952380952380953,0.6904761904761905,0.010595130748422003,0.989404869251578,13,47,29,4389
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,housing_status,BE,12327,0.004380627889997567,0.0025148048998134176,0.12903225806451613,0.8709677419354839,0.07407407407407407,0.9259259259259259,0.002199951112197507,0.9978000488878025,4,27,50,12246
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,housing_status,BF,135,0.007407407407407408,0.007407407407407408,0.0,1.0,0.0,1.0,0.007462686567164179,0.9925373134328358,0,1,1,133
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,housing_status,BG,6,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0,0,0,6
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,employment_status,CA,74882,0.01595844128094869,0.03086188937261291,0.2276070964950238,0.7723929035049761,0.4401673640167364,0.5598326359832636,0.024224082945431352,0.9757759170545687,526,1785,669,71902
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,employment_status,CB,11275,0.010199556541019957,0.016585365853658537,0.16042780748663102,0.839572192513369,0.2608695652173913,0.7391304347826086,0.014068100358422939,0.985931899641577,30,157,85,11003
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,employment_status,CC,2265,0.03708609271523179,0.052980132450331126,0.30833333333333335,0.6916666666666667,0.44047619047619047,0.5595238095238095,0.0380559376432829,0.9619440623567171,37,83,47,2098
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,employment_status,CD,2513,0.00477516912057302,0.00477516912057302,0.25,0.75,0.25,0.75,0.003598560575769692,0.9964014394242303,3,9,9,2492
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,employment_status,CE,2252,0.003996447602131439,0.0017761989342806395,0.0,1.0,0.0,1.0,0.0017833259028087382,0.9982166740971913,0,4,9,2239
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,employment_status,CF,3618,0.0030403537866224434,0.0030403537866224434,0.0,1.0,0.0,1.0,0.003049625727751594,0.9969503742722484,0,11,11,3596
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,employment_status,CG,38,0.05263157894736842,0.02631578947368421,0.0,1.0,0.0,1.0,0.027777777777777776,0.9722222222222222,0,1,2,35
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,customer_age_group,10-20,23953,0.007055483655492005,0.004550578215672358,0.21100917431192662,0.7889908256880733,0.13609467455621302,0.863905325443787,0.0036158762193070973,0.9963841237806929,23,86,146,23698
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,customer_age_group,21-30,32363,0.012514291011340111,0.01832339399932021,0.20741989881956155,0.7925801011804384,0.3037037037037037,0.6962962962962963,0.014706802678515552,0.9852931973214845,123,470,282,31488
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,customer_age_group,31-40,27860,0.01564967695620962,0.03374012921751615,0.21595744680851064,0.7840425531914894,0.46559633027522934,0.5344036697247706,0.026874270711785296,0.9731257292882147,203,737,233,26687
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,customer_age_group,41-50,9725,0.026323907455012854,0.06910025706940874,0.22470238095238096,0.7752976190476191,0.58984375,0.41015625,0.05502164959341008,0.94497835040659,151,521,105,8948
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,customer_age_group,51+,2942,0.055064581917063225,0.11284840244731476,0.2891566265060241,0.7108433734939759,0.5925925925925926,0.4074074074074074,0.08489208633093526,0.9151079136690647,96,236,66,2544
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,income_group,high_0.7_0.9,64414,0.01797745831651504,0.036234358990281615,0.22236503856041132,0.7776349614395887,0.4481865284974093,0.5518134715025906,0.02869293031491084,0.9713070696850892,519,1815,639,61441
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,income_group,low_0.1_0.3,20645,0.007217243884717849,0.008282877209978202,0.23976608187134502,0.760233918128655,0.2751677852348993,0.7248322147651006,0.0063427010148321625,0.9936572989851679,41,130,108,20366
baseline | CatBoost,CatBoost,with_housing_status,valid_cost_sensitive_10_to_1,income_group,mid_0.4_0.6,11784,0.01026816021724372,0.011965376782077392,0.2553191489361702,0.7446808510638299,0.2975206611570248,0.7024793388429752,0.009002829460687645,0.9909971705393124,36,105,85,11558
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,housing_status,BA,19182,0.04686685434261287,0.20795537483057033,0.16094259212835296,0.8390574078716471,0.71412680756396,0.28587319243604004,0.18306623639446482,0.8169337636055352,642,3347,257,14936
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,housing_status,BB,23213,0.007151165295308663,0.016197820186964203,0.13829787234042554,0.8617021276595744,0.3132530120481928,0.6867469879518072,0.014058228836724954,0.9859417711632751,52,324,114,22723
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,housing_status,BC,37502,0.007092955042397739,0.011199402698522746,0.1595238095238095,0.8404761904761905,0.2518796992481203,0.7481203007518797,0.009480073047588355,0.9905199269524116,67,353,199,36883
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,housing_status,BD,4478,0.009379187137114784,0.02054488610987048,0.17391304347826086,0.8260869565217391,0.38095238095238093,0.6190476190476191,0.017132551848512173,0.9828674481514879,16,76,26,4360
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,housing_status,BE,12327,0.004380627889997567,0.003812768719071956,0.10638297872340426,0.8936170212765957,0.09259259259259259,0.9074074074074074,0.0034221461745294547,0.9965778538254706,5,42,49,12231
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,housing_status,BF,135,0.007407407407407408,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1,134
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,housing_status,BG,6,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0,0,0,6
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,employment_status,CA,74882,0.01595844128094869,0.05660906492882135,0.15970747817881575,0.8402925218211843,0.5665271966527197,0.43347280334728033,0.04833959857233976,0.9516604014276603,677,3562,518,70125
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,employment_status,CB,11275,0.010199556541019957,0.032283813747228385,0.12637362637362637,0.8736263736263736,0.4,0.6,0.02849462365591398,0.9715053763440861,46,318,69,10842
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,employment_status,CC,2265,0.03708609271523179,0.12671081677704193,0.18466898954703834,0.8153310104529616,0.6309523809523809,0.36904761904761907,0.10729023383768914,0.8927097661623109,53,234,31,1947
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,employment_status,CD,2513,0.00477516912057302,0.005173099880620772,0.3076923076923077,0.6923076923076923,0.3333333333333333,0.6666666666666666,0.003598560575769692,0.9964014394242303,4,9,8,2492
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,employment_status,CE,2252,0.003996447602131439,0.002220248667850799,0.2,0.8,0.1111111111111111,0.8888888888888888,0.0017833259028087382,0.9982166740971913,1,4,8,2239
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,employment_status,CF,3618,0.0030403537866224434,0.0030403537866224434,0.0,1.0,0.0,1.0,0.003049625727751594,0.9969503742722484,0,11,11,3596
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,employment_status,CG,38,0.05263157894736842,0.13157894736842105,0.2,0.8,0.5,0.5,0.1111111111111111,0.8888888888888888,1,4,1,32
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,customer_age_group,10-20,23953,0.007055483655492005,0.013818728343005052,0.12386706948640483,0.8761329305135952,0.24260355029585798,0.757396449704142,0.012193070972082071,0.9878069290279179,41,290,128,23494
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,customer_age_group,21-30,32363,0.012514291011340111,0.03877885239316503,0.1450199203187251,0.8549800796812749,0.44938271604938274,0.5506172839506173,0.03357531760435572,0.9664246823956443,182,1073,223,30885
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,customer_age_group,31-40,27860,0.01564967695620962,0.061342426417803304,0.15447630193095377,0.8455236980690463,0.6055045871559633,0.3944954128440367,0.052691073512252044,0.947308926487748,264,1445,172,25979
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,customer_age_group,41-50,9725,0.026323907455012854,0.11568123393316196,0.16266666666666665,0.8373333333333334,0.71484375,0.28515625,0.09948252191361284,0.9005174780863872,183,942,73,8527
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,customer_age_group,51+,2942,0.055064581917063225,0.17131203263086336,0.2222222222222222,0.7777777777777778,0.691358024691358,0.30864197530864196,0.1410071942446043,0.8589928057553957,112,392,50,2388
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,income_group,high_0.7_0.9,64414,0.01797745831651504,0.06542056074766354,0.15828191741813005,0.84171808258187,0.575993091537133,0.42400690846286704,0.05607373213608195,0.9439262678639181,667,3547,491,59709
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,income_group,low_0.1_0.3,20645,0.007217243884717849,0.019181399854686365,0.15404040404040403,0.845959595959596,0.40939597315436244,0.5906040268456376,0.01634465261514442,0.9836553473848556,61,335,88,20161
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_global_5pct_fpr,income_group,mid_0.4_0.6,11784,0.01026816021724372,0.02664630006788866,0.17197452229299362,0.8280254777070064,0.4462809917355372,0.5537190082644629,0.022292720569321786,0.9777072794306783,54,260,67,11403
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,housing_status,BA,19182,0.04686685434261287,0.00026066103638828066,1.0,0.0,0.0055617352614015575,0.9944382647385984,0.0,1.0,5,0,894,18283
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,housing_status,BB,23213,0.007151165295308663,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,166,23047
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,housing_status,BC,37502,0.007092955042397739,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,266,37236
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,housing_status,BD,4478,0.009379187137114784,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,42,4436
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,housing_status,BE,12327,0.004380627889997567,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,54,12273
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,housing_status,BF,135,0.007407407407407408,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1,134
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,housing_status,BG,6,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0,0,0,6
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,employment_status,CA,74882,0.01595844128094869,5.341737667263161e-05,1.0,0.0,0.0033472803347280333,0.9966527196652719,0.0,1.0,4,0,1191,73687
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,employment_status,CB,11275,0.010199556541019957,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,115,11160
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,employment_status,CC,2265,0.03708609271523179,0.0004415011037527594,1.0,0.0,0.011904761904761904,0.9880952380952381,0.0,1.0,1,0,83,2181
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,employment_status,CD,2513,0.00477516912057302,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,12,2501
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,employment_status,CE,2252,0.003996447602131439,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,9,2243
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,employment_status,CF,3618,0.0030403537866224434,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,11,3607
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,employment_status,CG,38,0.05263157894736842,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,2,36
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,customer_age_group,10-20,23953,0.007055483655492005,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,169,23784
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,customer_age_group,21-30,32363,0.012514291011340111,3.0899483978617555e-05,1.0,0.0,0.0024691358024691358,0.9975308641975309,0.0,1.0,1,0,404,31958
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,customer_age_group,31-40,27860,0.01564967695620962,3.5893754486719313e-05,1.0,0.0,0.0022935779816513763,0.9977064220183486,0.0,1.0,1,0,435,27424
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,customer_age_group,41-50,9725,0.026323907455012854,0.00020565552699228792,1.0,0.0,0.0078125,0.9921875,0.0,1.0,2,0,254,9469
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,customer_age_group,51+,2942,0.055064581917063225,0.0003399048266485384,1.0,0.0,0.006172839506172839,0.9938271604938271,0.0,1.0,1,0,161,2780
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,income_group,high_0.7_0.9,64414,0.01797745831651504,7.762287701431365e-05,1.0,0.0,0.004317789291882556,0.9956822107081175,0.0,1.0,5,0,1153,63256
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,income_group,low_0.1_0.3,20645,0.007217243884717849,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,149,20496
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_business_fdr30,income_group,mid_0.4_0.6,11784,0.01026816021724372,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,121,11663
